age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class
26,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0
47,Felony,African-American,Male,5,-1.0,2,1,0
22,Felony,Caucasian,Male,0,-1.0,0,0,0
36,Felony,Caucasian,Female,0,0.0,1,0,0
36,Misdemeanor,Hispanic,Female,1,0.0,1,0,0
41,Felony,Caucasian,Male,4,-3.0,0,0,1
25,Misdemeanor,African-American,Male,6,-1.0,0,1,0
31,Felony,Hispanic,Female,2,-1.0,1,0,1
33,Misdemeanor,Caucasian,Male,0,-2.0,0,0,0
44,Felony,Caucasian,Female,3,0.0,11,0,1
46,Felony,Caucasian,Male,0,-1.0,0,0,1
28,Felony,African-American,Female,1,-1.0,0,0,0
28,Felony,African-American,Male,5,-1.0,170,1,1
66,Felony,African-American,Male,5,-1.0,0,0,1
20,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0
27,Felony,African-American,Male,2,-1.0,0,0,0
24,Felony,Other,Female,0,-1.0,1,0,0
25,Felony,African-American,Male,3,-1.0,5,0,1
39,Felony,African-American,Female,1,7.0,62,1,0
41,Felony,African-American,Female,7,0.0,1,0,1
26,Felony,African-American,Male,0,-1.0,1,0,0
25,Misdemeanor,African-American,Male,2,-27.0,0,1,1
55,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0
22,Felony,African-American,Male,2,0.0,6,1,1
29,Misdemeanor,Other,Female,2,0.0,-1,0,1
25,Felony,African-American,Male,7,0.0,0,1,1
50,Felony,Hispanic,Male,5,-1.0,3,0,1
20,Misdemeanor,Caucasian,Female,0,-1.0,0,1,1
56,Misdemeanor,Caucasian,Male,5,-1.0,0,1,1
25,Felony,African-American,Male,5,-1.0,0,1,1
48,Felony,African-American,Female,1,-1.0,0,0,0
21,Felony,African-American,Male,1,-1.0,1,1,0
31,Misdemeanor,Caucasian,Male,2,0.0,33,0,1
35,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
25,Misdemeanor,Hispanic,Male,6,-1.0,39,1,1
34,Felony,African-American,Male,2,-1.0,0,0,1
32,Felony,African-American,Male,0,-1.0,24,1,0
31,Felony,African-American,Female,1,0.0,33,0,1
44,Misdemeanor,Hispanic,Female,0,-1.0,1,0,0
31,Misdemeanor,African-American,Male,11,0.0,1,1,1
28,Misdemeanor,African-American,Male,3,-1.0,8,0,1
27,Felony,African-American,Female,10,-1.0,14,1,1
24,Felony,African-American,Male,0,-1.0,6,1,1
49,Felony,Caucasian,Male,0,-1.0,0,0,0
40,Felony,Caucasian,Female,0,0.0,0,0,0
22,Misdemeanor,African-American,Male,4,-12.0,0,1,0
28,Felony,African-American,Male,5,-1.0,3,0,1
24,Felony,African-American,Male,2,-1.0,0,1,1
49,Misdemeanor,Caucasian,Male,1,-26.0,0,0,0
33,Misdemeanor,Caucasian,Male,0,-1.0,23,1,1
44,Felony,Caucasian,Male,0,-1.0,21,1,1
41,Felony,African-American,Male,12,0.0,0,1,1
46,Felony,Caucasian,Male,0,-1.0,1,0,0
57,Misdemeanor,African-American,Male,2,-1.0,0,0,0
32,Felony,African-American,Male,0,0.0,0,1,0
36,Misdemeanor,African-American,Male,1,-1.0,1,1,0
30,Misdemeanor,African-American,Male,1,-1.0,0,1,0
28,Misdemeanor,African-American,Male,0,-1.0,5,0,0
31,Misdemeanor,Caucasian,Male,3,-1.0,0,0,1
29,Felony,African-American,Male,8,-1.0,6,1,1
21,Misdemeanor,African-American,Male,1,-1.0,15,1,0
23,Felony,African-American,Male,5,24.0,1,1,1
27,Misdemeanor,Other,Male,0,-1.0,0,0,0
25,Felony,Caucasian,Male,4,-30.0,1,1,0
49,Felony,African-American,Female,25,-1.0,9,1,1
35,Felony,Other,Male,2,-1.0,0,1,0
35,Felony,Hispanic,Male,0,-1.0,87,0,1
25,Misdemeanor,African-American,Female,1,-1.0,1,1,1
32,Misdemeanor,Hispanic,Male,2,15.0,0,1,1
35,Felony,African-American,Male,9,-1.0,1,1,0
32,Misdemeanor,African-American,Male,0,-1.0,0,1,0
23,Misdemeanor,African-American,Female,0,-1.0,0,0,0
23,Felony,African-American,Male,4,-1.0,31,1,0
26,Misdemeanor,African-American,Female,0,-1.0,1,1,0
31,Felony,African-American,Male,9,0.0,0,1,1
22,Misdemeanor,African-American,Male,0,-1.0,1,0,1
20,Felony,Caucasian,Female,0,-1.0,18,1,1
24,Felony,African-American,Male,1,-1.0,0,0,0
37,Misdemeanor,African-American,Male,0,-1.0,0,1,0
29,Felony,African-American,Male,0,-1.0,1,1,0
34,Felony,Other,Male,0,-2.0,2,0,0
29,Felony,African-American,Male,9,-1.0,1,1,1
49,Felony,Caucasian,Male,3,-1.0,0,0,0
31,Felony,African-American,Male,2,-1.0,0,0,0
59,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
39,Misdemeanor,African-American,Male,2,-1.0,1,0,1
23,Felony,African-American,Male,1,-1.0,0,1,0
27,Felony,African-American,Male,3,-1.0,0,0,1
22,Felony,African-American,Male,1,-1.0,4,1,0
21,Felony,Caucasian,Male,0,-1.0,0,1,1
36,Felony,African-American,Male,0,-1.0,0,0,0
30,Felony,African-American,Male,10,-8.0,7,1,1
31,Misdemeanor,Caucasian,Male,3,0.0,0,1,0
29,Misdemeanor,Hispanic,Female,0,-3.0,0,0,0
47,Misdemeanor,Other,Male,5,-1.0,0,0,1
26,Felony,Caucasian,Male,0,-1.0,1,0,0
24,Misdemeanor,African-American,Male,0,-1.0,0,0,0
43,Felony,Other,Male,1,-3.0,0,0,0
27,Felony,African-American,Male,11,-1.0,3,1,0
28,Felony,Caucasian,Male,4,-1.0,190,0,0
33,Felony,Other,Female,0,-1.0,0,0,0
54,Felony,Caucasian,Male,3,-1.0,8,0,1
57,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0
30,Felony,African-American,Male,2,-1.0,16,0,0
27,Misdemeanor,Other,Male,0,-1.0,1,0,0
31,Felony,African-American,Female,4,0.0,0,1,0
29,Felony,Caucasian,Male,0,-1.0,0,0,0
29,Misdemeanor,Hispanic,Female,0,-2.0,1,0,1
33,Misdemeanor,Hispanic,Male,2,-5.0,4,0,0
22,Misdemeanor,African-American,Male,0,-1.0,1,0,0
35,Misdemeanor,African-American,Male,0,-1.0,1,1,1
29,Felony,African-American,Male,2,-1.0,1,0,1
30,Felony,African-American,Male,14,-1.0,5,1,1
27,Felony,African-American,Male,2,-1.0,0,1,1
63,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
27,Felony,African-American,Male,6,-1.0,0,1,1
34,Misdemeanor,Other,Male,3,-1.0,0,0,0
36,Felony,Caucasian,Male,0,-1.0,37,1,1
21,Felony,African-American,Male,0,-1.0,1,1,0
23,Felony,Caucasian,Male,1,-1.0,1,0,0
40,Felony,African-American,Male,1,-1.0,75,0,0
30,Misdemeanor,African-American,Male,3,-1.0,1,1,1
41,Misdemeanor,African-American,Male,1,-1.0,1,1,0
56,Misdemeanor,Caucasian,Male,0,0.0,0,0,0
23,Felony,African-American,Male,1,-1.0,1,0,1
61,Misdemeanor,African-American,Male,14,-1.0,1,0,1
22,Felony,Hispanic,Male,0,-1.0,10,1,1
20,Felony,African-American,Male,0,-1.0,1,1,1
49,Felony,Caucasian,Male,2,-1.0,91,0,1
31,Felony,African-American,Male,6,-1.0,25,1,0
50,Felony,African-American,Male,7,-1.0,1,1,1
31,Misdemeanor,African-American,Female,3,-1.0,0,0,1
32,Felony,African-American,Male,4,-1.0,3,1,0
44,Felony,African-American,Male,0,-1.0,0,0,1
56,Misdemeanor,Other,Male,0,-1.0,1,0,0
62,Misdemeanor,African-American,Male,0,0.0,0,0,0
43,Felony,African-American,Male,3,-1.0,1,0,1
24,Misdemeanor,African-American,Female,1,0.0,0,0,1
41,Felony,African-American,Male,13,-1.0,0,1,1
23,Misdemeanor,Caucasian,Male,0,-1.0,0,1,0
53,Misdemeanor,Other,Male,0,-1.0,0,0,0
67,Misdemeanor,Caucasian,Male,0,0.0,42,0,0
38,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0
40,Felony,Other,Male,1,-1.0,1,0,0
20,Felony,African-American,Male,0,0.0,0,1,1
45,Felony,Other,Female,1,-1.0,2,0,0
29,Misdemeanor,African-American,Male,3,-1.0,60,1,1
32,Misdemeanor,Hispanic,Male,0,0.0,0,0,0
34,Felony,Caucasian,Female,0,-2.0,0,0,1
39,Felony,Other,Female,0,-1.0,1,0,0
29,Felony,African-American,Male,0,0.0,1,0,0
46,Felony,African-American,Male,4,-8.0,8,0,0
31,Misdemeanor,African-American,Male,9,-1.0,27,1,1
24,Misdemeanor,African-American,Male,1,-13.0,0,0,0
28,Felony,African-American,Male,1,0.0,0,0,1
25,Misdemeanor,African-American,Female,0,-1.0,1,0,1
24,Misdemeanor,African-American,Female,0,-1.0,1,1,0
29,Felony,Other,Male,5,-1.0,258,1,0
28,Felony,Hispanic,Male,3,-1.0,165,1,1
36,Felony,Caucasian,Male,1,-2.0,0,0,0
25,Misdemeanor,African-American,Male,2,0.0,2,1,1
29,Felony,Caucasian,Male,0,0.0,13,0,0
26,Felony,Caucasian,Female,1,-1.0,3,1,0
23,Felony,African-American,Male,3,-1.0,1,1,1
20,Felony,Other,Male,1,-1.0,35,1,1
32,Felony,African-American,Male,4,-1.0,1,1,1
29,Felony,Hispanic,Male,1,0.0,2,0,0
26,Felony,Caucasian,Female,0,-1.0,0,0,0
35,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1
23,Misdemeanor,African-American,Male,0,-2.0,0,0,1
46,Misdemeanor,Caucasian,Female,0,0.0,0,0,0
41,Felony,Caucasian,Male,0,-1.0,1,0,0
22,Misdemeanor,Caucasian,Male,0,0.0,0,1,1
27,Misdemeanor,African-American,Male,7,-1.0,27,1,1
38,Misdemeanor,Other,Female,0,-1.0,1,0,0
24,Felony,African-American,Female,1,26.0,0,1,1
27,Felony,African-American,Male,10,-1.0,1,1,1
22,Misdemeanor,Caucasian,Male,1,-1.0,24,1,0
26,Misdemeanor,African-American,Male,3,-1.0,2,1,1
26,Misdemeanor,Caucasian,Male,7,-1.0,68,1,0
29,Felony,Caucasian,Male,3,-1.0,1,0,1
42,Felony,African-American,Female,17,-8.0,8,1,1
30,Misdemeanor,African-American,Male,0,-1.0,0,0,0
34,Felony,Caucasian,Male,1,-1.0,0,1,0
23,Misdemeanor,Caucasian,Male,3,-1.0,1,1,0
47,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
55,Misdemeanor,Caucasian,Male,2,-1.0,13,0,0
30,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0
43,Felony,African-American,Male,2,0.0,-1,1,0
45,Felony,African-American,Male,38,-1.0,121,1,1
30,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0
61,Felony,Caucasian,Female,15,-10.0,0,1,0
49,Felony,Caucasian,Male,0,-1.0,0,0,0
49,Misdemeanor,African-American,Male,1,0.0,-1,0,0
42,Felony,African-American,Male,1,0.0,0,0,0
24,Misdemeanor,African-American,Male,1,-1.0,24,1,0
51,Felony,Caucasian,Male,0,-1.0,1,0,0
32,Misdemeanor,Hispanic,Male,6,-1.0,9,1,1
26,Felony,Caucasian,Male,2,-1.0,19,0,1
28,Felony,Caucasian,Male,2,0.0,42,0,1
49,Felony,African-American,Male,2,-1.0,1,0,0
56,Felony,Caucasian,Male,1,0.0,35,0,0
53,Misdemeanor,Caucasian,Male,8,-1.0,5,0,0
27,Misdemeanor,Other,Male,2,-1.0,1,0,1
34,Felony,Hispanic,Male,17,-1.0,39,1,1
41,Misdemeanor,Caucasian,Male,3,-1.0,0,0,0
45,Felony,African-American,Male,6,0.0,1,0,0
21,Felony,African-American,Female,0,0.0,77,1,0
27,Misdemeanor,Caucasian,Male,2,0.0,1,0,1
21,Felony,African-American,Male,0,-2.0,13,0,0
31,Felony,Caucasian,Male,0,-1.0,81,0,0
45,Misdemeanor,Hispanic,Female,0,0.0,1,0,0
30,Felony,African-American,Male,8,-1.0,0,1,1
43,Misdemeanor,Hispanic,Male,1,-1.0,0,0,1
23,Felony,African-American,Male,0,-1.0,0,0,0
52,Felony,Caucasian,Male,1,-1.0,0,0,0
48,Misdemeanor,African-American,Male,11,-1.0,56,0,1
51,Misdemeanor,African-American,Female,3,-1.0,0,0,0
30,Misdemeanor,Caucasian,Male,1,-4.0,1,0,1
29,Felony,African-American,Female,5,-9.0,8,0,1
44,Felony,African-American,Female,0,0.0,0,0,0
34,Felony,African-American,Male,12,0.0,1,1,1
25,Felony,Hispanic,Female,0,0.0,0,0,0
28,Felony,African-American,Male,5,-1.0,2,1,1
28,Felony,African-American,Male,9,-1.0,43,1,1
37,Misdemeanor,Other,Male,0,-1.0,0,0,1
34,Felony,Caucasian,Female,0,-2.0,1,0,0
23,Misdemeanor,African-American,Male,3,-1.0,9,1,1
71,Misdemeanor,Caucasian,Male,3,-1.0,0,0,0
45,Misdemeanor,Caucasian,Male,2,0.0,0,0,0
33,Felony,Native American,Female,5,-1.0,2,1,1
29,Misdemeanor,African-American,Male,0,0.0,1,0,0
36,Felony,Hispanic,Male,5,-2.0,0,0,0
52,Felony,African-American,Male,17,0.0,29,1,1
42,Felony,Hispanic,Male,1,0.0,51,0,1
21,Misdemeanor,African-American,Male,0,-1.0,3,1,0
29,Misdemeanor,Caucasian,Male,2,-1.0,1,0,0
54,Misdemeanor,Caucasian,Male,0,-4.0,1,0,0
27,Felony,Caucasian,Male,0,-1.0,0,0,1
29,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0
25,Felony,Hispanic,Female,14,-1.0,0,1,0
62,Misdemeanor,Other,Male,0,-1.0,1,0,0
23,Misdemeanor,African-American,Female,2,-1.0,1,1,1
22,Felony,Other,Male,1,-1.0,1,0,1
65,Felony,Caucasian,Female,1,-11.0,1,0,0
31,Felony,African-American,Male,15,-1.0,91,1,1
31,Felony,Caucasian,Male,0,0.0,0,0,0
21,Felony,African-American,Male,0,-1.0,5,1,0
27,Felony,African-American,Male,17,0.0,1,1,1
33,Felony,Caucasian,Male,1,-1.0,20,0,0
25,Felony,African-American,Male,3,-1.0,1,1,0
39,Felony,Caucasian,Male,1,-1.0,0,0,0
29,Misdemeanor,African-American,Male,8,0.0,1,1,1
27,Felony,African-American,Male,15,-1.0,48,1,1
42,Felony,Caucasian,Female,0,-3.0,1,0,0
21,Felony,Caucasian,Male,0,-1.0,0,1,0
27,Misdemeanor,African-American,Male,5,-1.0,6,1,1
36,Misdemeanor,African-American,Male,2,-1.0,46,1,1
24,Felony,African-American,Female,0,-1.0,0,0,1
67,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0
29,Felony,Other,Male,4,-1.0,3,0,1
39,Felony,African-American,Male,3,-1.0,34,0,1
41,Misdemeanor,Hispanic,Male,1,-4.0,0,0,0
25,Felony,African-American,Female,1,-1.0,4,0,0
40,Felony,Caucasian,Male,8,-28.0,6,1,1
37,Misdemeanor,African-American,Male,4,-1.0,1,0,1
42,Felony,African-American,Female,8,0.0,1,1,1
26,Felony,African-American,Male,8,-1.0,1,1,1
23,Misdemeanor,African-American,Male,1,0.0,178,1,0
31,Misdemeanor,Caucasian,Female,1,-1.0,1,0,1
26,Felony,Caucasian,Male,4,-1.0,2,1,1
51,Misdemeanor,Caucasian,Male,2,0.0,0,0,1
67,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
27,Felony,African-American,Male,10,-1.0,0,1,0
26,Misdemeanor,Caucasian,Female,1,-1.0,1,1,0
55,Misdemeanor,African-American,Male,3,-1.0,69,1,1
31,Felony,Other,Male,0,-1.0,67,0,0
28,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
51,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0
28,Felony,African-American,Male,13,-1.0,1,1,1
22,Felony,African-American,Male,0,-1.0,1,1,1
26,Felony,African-American,Male,2,-1.0,2,0,1
27,Felony,African-American,Female,1,-1.0,2,0,0
32,Misdemeanor,African-American,Male,5,-1.0,1,0,0
36,Felony,African-American,Male,11,-1.0,36,1,1
27,Misdemeanor,African-American,Male,4,-1.0,1,1,0
41,Felony,Caucasian,Male,1,-1.0,1,0,1
24,Misdemeanor,African-American,Male,12,-1.0,17,1,0
61,Felony,African-American,Male,11,-1.0,1,0,0
29,Felony,Caucasian,Female,3,0.0,0,0,0
34,Felony,Caucasian,Male,11,-1.0,1,0,0
45,Felony,Caucasian,Male,0,-5.0,1,0,0
21,Felony,Caucasian,Male,3,-1.0,1,1,1
28,Felony,African-American,Male,20,0.0,0,1,1
31,Felony,Caucasian,Male,6,-1.0,3,0,0
59,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1
40,Misdemeanor,African-American,Male,8,-1.0,0,0,1
22,Misdemeanor,Caucasian,Female,1,-1.0,17,1,0
21,Misdemeanor,African-American,Male,1,-1.0,1,0,1
25,Felony,Caucasian,Male,2,-25.0,1,1,1
25,Felony,African-American,Female,1,-1.0,1,1,0
47,Misdemeanor,African-American,Male,3,0.0,7,1,1
21,Misdemeanor,African-American,Male,5,-1.0,1,1,1
29,Felony,African-American,Male,1,-1.0,3,1,1
40,Felony,Caucasian,Male,4,-1.0,0,1,1
32,Felony,Hispanic,Female,1,-3.0,0,0,0
39,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0
22,Felony,Other,Male,3,-1.0,2,0,0
30,Misdemeanor,African-American,Female,0,-1.0,0,1,1
25,Misdemeanor,Caucasian,Male,0,-1.0,0,1,0
21,Misdemeanor,Caucasian,Female,0,-1.0,2,1,1
25,Misdemeanor,Caucasian,Male,0,-1.0,21,0,1
27,Misdemeanor,African-American,Male,5,0.0,37,1,1
45,Misdemeanor,Caucasian,Male,4,-1.0,4,0,1
32,Felony,African-American,Male,4,-1.0,1,0,1
22,Misdemeanor,African-American,Male,0,-1.0,1,1,1
23,Felony,Other,Male,6,-1.0,84,1,1
44,Felony,African-American,Female,6,-1.0,2,1,0
59,Felony,Other,Male,20,-1.0,198,0,1
23,Felony,African-American,Male,0,-1.0,1,0,0
46,Felony,Caucasian,Male,0,-1.0,0,0,0
33,Felony,Caucasian,Male,2,-14.0,14,0,0
30,Misdemeanor,Other,Male,1,-1.0,0,0,1
40,Felony,Caucasian,Female,3,-1.0,0,0,1
54,Felony,Caucasian,Male,7,0.0,0,0,0
21,Misdemeanor,Caucasian,Male,0,-1.0,1,1,0
43,Misdemeanor,Caucasian,Male,6,-1.0,0,0,1
22,Misdemeanor,African-American,Male,0,-1.0,3,1,0
31,Felony,African-American,Male,0,0.0,-1,1,0
32,Felony,African-American,Male,6,-1.0,130,1,1
27,Felony,Hispanic,Male,4,-1.0,3,0,1
21,Misdemeanor,African-American,Male,1,-1.0,1,1,0
23,Misdemeanor,Caucasian,Male,0,0.0,0,1,0
33,Misdemeanor,African-American,Male,3,-1.0,114,1,1
64,Misdemeanor,African-American,Male,0,-1.0,1,0,0
42,Felony,Other,Female,0,-1.0,281,0,0
20,Felony,African-American,Male,0,-1.0,0,0,0
26,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0
30,Felony,African-American,Male,18,-1.0,61,1,1
23,Misdemeanor,Hispanic,Male,0,-1.0,1,0,1
23,Felony,African-American,Male,10,-1.0,4,1,1
60,Felony,African-American,Male,13,-1.0,2,1,1
46,Felony,African-American,Male,2,0.0,64,1,1
56,Misdemeanor,Caucasian,Male,0,0.0,-1,0,1
45,Felony,African-American,Female,0,-1.0,0,0,0
26,Felony,African-American,Male,4,0.0,0,0,1
47,Misdemeanor,African-American,Female,4,-1.0,0,1,0
29,Felony,African-American,Female,7,0.0,1,1,1
32,Felony,African-American,Male,9,-1.0,56,1,0
23,Felony,Other,Male,0,-1.0,0,0,0
29,Felony,African-American,Male,10,-1.0,29,1,1
33,Felony,Hispanic,Male,11,0.0,1,1,1
22,Felony,African-American,Male,1,-1.0,21,1,1
28,Felony,African-American,Female,1,-1.0,0,0,0
36,Felony,Caucasian,Male,0,0.0,36,0,0
32,Felony,Hispanic,Male,1,0.0,0,0,0
24,Felony,African-American,Male,0,-1.0,2,1,0
33,Misdemeanor,African-American,Male,9,-1.0,2,1,1
46,Misdemeanor,African-American,Male,2,-1.0,1,1,0
31,Misdemeanor,Caucasian,Male,9,0.0,1,1,1
49,Felony,Caucasian,Male,3,-1.0,34,1,1
24,Felony,African-American,Male,0,0.0,-1,0,1
57,Felony,African-American,Male,28,0.0,2,1,1
36,Felony,African-American,Male,14,-1.0,2,1,1
43,Felony,African-American,Male,23,-1.0,102,1,0
42,Misdemeanor,African-American,Male,0,0.0,6,1,0
32,Felony,Caucasian,Male,4,-1.0,0,1,1
26,Felony,Caucasian,Male,1,-1.0,5,0,0
74,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0
24,Felony,African-American,Male,3,-1.0,1,1,1
24,Misdemeanor,Hispanic,Female,1,-2.0,0,0,0
22,Felony,Other,Male,0,-1.0,1,0,0
33,Misdemeanor,African-American,Male,2,-1.0,1,0,0
22,Misdemeanor,African-American,Male,1,-1.0,0,1,1
50,Misdemeanor,Caucasian,Male,4,-27.0,26,0,0
28,Felony,Caucasian,Female,7,-7.0,6,1,1
35,Felony,African-American,Female,5,-1.0,7,1,1
33,Felony,African-American,Male,0,0.0,0,0,1
36,Misdemeanor,African-American,Female,1,-1.0,0,0,0
28,Felony,African-American,Male,2,-4.0,1,0,1
63,Felony,African-American,Male,1,-1.0,1,0,0
69,Felony,Caucasian,Female,5,-3.0,1,0,0
41,Felony,African-American,Male,18,0.0,299,1,1
44,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0
29,Felony,African-American,Female,0,-1.0,0,0,0
52,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0
23,Felony,African-American,Male,1,-1.0,1,1,1
22,Misdemeanor,Hispanic,Female,0,-2.0,0,0,0
26,Felony,Caucasian,Male,0,-1.0,0,0,0
24,Misdemeanor,African-American,Male,0,-1.0,20,1,1
45,Misdemeanor,African-American,Male,4,0.0,3,0,0
22,Felony,Hispanic,Male,0,-1.0,0,0,1
24,Felony,African-American,Male,4,-3.0,3,0,1
26,Misdemeanor,Hispanic,Female,1,-6.0,5,0,0
47,Misdemeanor,African-American,Male,0,0.0,1,0,0
26,Felony,African-American,Male,0,0.0,0,0,0
36,Felony,African-American,Male,9,-1.0,0,1,1
33,Misdemeanor,Caucasian,Male,2,-1.0,1,0,1
52,Misdemeanor,Caucasian,Male,1,0.0,1,0,0
51,Felony,Caucasian,Male,0,0.0,-1,0,0
47,Felony,African-American,Male,7,-1.0,57,0,1
38,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1
67,Felony,Caucasian,Male,1,-1.0,0,0,0
47,Felony,African-American,Male,1,-3.0,0,0,1
66,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0
39,Felony,Caucasian,Male,0,-1.0,1,0,0
49,Misdemeanor,Caucasian,Female,2,-1.0,82,0,0
45,Misdemeanor,African-American,Female,9,0.0,75,1,1
22,Misdemeanor,Asian,Male,1,0.0,0,0,0
46,Felony,Caucasian,Female,7,-1.0,3,1,1
29,Felony,African-American,Male,15,-1.0,1,1,1
28,Misdemeanor,African-American,Male,2,-1.0,2,1,1
22,Felony,African-American,Female,0,-1.0,1,0,1
20,Felony,African-American,Male,1,3.0,4,1,1
34,Felony,Caucasian,Male,5,-1.0,1,0,0
22,Felony,African-American,Male,8,-1.0,39,0,1
25,Misdemeanor,Caucasian,Male,3,7.0,172,1,1
34,Felony,African-American,Male,1,-1.0,0,1,0
34,Felony,Caucasian,Male,1,-2.0,1,1,0
54,Felony,African-American,Male,10,0.0,0,0,1
51,Felony,Other,Male,0,-1.0,1,0,1
36,Felony,Caucasian,Female,5,-1.0,0,0,1
20,Felony,Asian,Male,2,-1.0,52,1,1
30,Felony,African-American,Male,8,-1.0,54,1,1
44,Misdemeanor,Hispanic,Male,0,-1.0,1,0,1
23,Felony,African-American,Female,1,-1.0,28,0,1
40,Felony,Caucasian,Male,0,-1.0,1,0,0
27,Misdemeanor,Caucasian,Female,0,0.0,0,1,1
23,Felony,Hispanic,Male,2,-1.0,2,1,0
25,Felony,African-American,Male,3,-1.0,1,1,1
47,Misdemeanor,African-American,Male,14,-1.0,31,1,0
27,Felony,African-American,Female,3,0.0,2,1,1
38,Misdemeanor,African-American,Male,16,28.0,33,1,1
27,Misdemeanor,African-American,Male,0,-1.0,5,0,1
24,Misdemeanor,Hispanic,Male,0,0.0,0,0,0
30,Felony,Caucasian,Male,4,0.0,4,1,1
33,Misdemeanor,African-American,Male,4,-1.0,17,1,1
29,Felony,African-American,Female,2,-1.0,10,0,1
38,Misdemeanor,Other,Male,0,-2.0,1,0,0
56,Felony,African-American,Male,31,-22.0,0,1,1
26,Felony,African-American,Male,0,0.0,2,0,0
28,Felony,African-American,Female,5,-1.0,0,1,0
43,Misdemeanor,African-American,Male,5,0.0,14,1,0
29,Felony,African-American,Male,2,-1.0,1,0,1
22,Felony,African-American,Male,1,0.0,0,1,1
74,Felony,Caucasian,Male,2,-1.0,9,0,0
47,Felony,African-American,Male,4,-1.0,64,1,1
42,Felony,Caucasian,Female,4,-10.0,4,1,1
43,Misdemeanor,Caucasian,Female,0,-2.0,0,0,0
28,Misdemeanor,African-American,Female,6,-1.0,2,1,1
24,Felony,African-American,Female,0,-3.0,0,0,0
26,Felony,Asian,Male,2,-1.0,199,0,1
56,Misdemeanor,African-American,Male,0,-1.0,0,0,0
47,Misdemeanor,Hispanic,Male,3,-1.0,5,1,1
49,Felony,Caucasian,Male,0,-1.0,1,0,0
36,Misdemeanor,Other,Female,1,-1.0,0,0,0
24,Felony,Caucasian,Female,1,-3.0,3,0,0
30,Felony,African-American,Male,3,-1.0,2,0,1
28,Felony,Caucasian,Male,11,-1.0,1,1,1
50,Felony,Hispanic,Female,1,-1.0,0,0,1
39,Felony,African-American,Female,1,-1.0,2,1,1
26,Felony,African-American,Female,4,-1.0,0,1,1
56,Felony,African-American,Male,4,-1.0,16,1,0
58,Misdemeanor,Caucasian,Male,8,-1.0,1,0,0
33,Felony,African-American,Male,3,0.0,0,0,0
31,Felony,African-American,Female,9,-1.0,0,1,1
25,Misdemeanor,Caucasian,Male,5,-1.0,10,1,1
25,Misdemeanor,Caucasian,Male,7,-4.0,3,1,1
20,Felony,African-American,Male,1,-1.0,109,1,1
30,Felony,Caucasian,Female,3,0.0,0,1,0
29,Felony,Caucasian,Male,14,0.0,0,1,1
31,Misdemeanor,Hispanic,Male,1,-1.0,117,1,0
21,Felony,African-American,Male,0,0.0,0,1,1
44,Felony,African-American,Male,11,-1.0,1,1,1
30,Felony,Caucasian,Male,2,-1.0,63,0,0
35,Misdemeanor,African-American,Male,12,0.0,1,1,1
34,Felony,Caucasian,Male,4,0.0,1,1,0
26,Misdemeanor,African-American,Male,2,-1.0,0,0,0
51,Misdemeanor,Caucasian,Male,4,-26.0,0,0,0
36,Misdemeanor,African-American,Male,0,-1.0,2,0,0
26,Misdemeanor,Caucasian,Male,3,-1.0,0,0,1
21,Felony,African-American,Male,1,-1.0,29,1,0
59,Misdemeanor,African-American,Male,5,0.0,151,1,0
29,Felony,African-American,Male,7,-1.0,4,1,1
28,Felony,Hispanic,Male,1,-1.0,0,0,0
37,Felony,African-American,Male,4,-1.0,1,0,0
41,Misdemeanor,Caucasian,Male,0,0.0,0,0,0
31,Misdemeanor,Hispanic,Male,7,-1.0,1,1,1
23,Felony,African-American,Male,0,-1.0,1,1,1
54,Misdemeanor,Caucasian,Female,1,-2.0,1,0,0
30,Misdemeanor,Caucasian,Male,2,-1.0,6,1,0
28,Misdemeanor,Caucasian,Male,0,-1.0,1,0,1
22,Misdemeanor,African-American,Male,0,-1.0,2,1,1
21,Felony,African-American,Male,0,-1.0,1,1,1
